loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,earliest_cr_line,issue_d,application_type,mort_acc,pub_rec_bankruptcies,loan_status
12274,36 months,7.39,27.08,A,A1,9,MORTGAGE,11252.05,Verified,debt_consolidation,GA,22.98,0,2,1,0,59811,83.8,15,2015-11,2019-05,Individual,1,0,1
10824,36 months,9.48,30.09,D,D2,7,MORTGAGE,76182.74,Verified,debt_consolidation,MA,12.56,0,0,8,0,57167,66.6,12,1999-10,2017-06,Joint App,2,0,0
29654,36 months,18.33,174.31,G,G1,7,RENT,31956.89,Source Verified,debt_consolidation,VA,8.24,1,0,19,0,69469,27.1,32,2001-07,2018-05,Individual,1,1,0
1251,36 months,2.58,1.02,B,B3,5,MORTGAGE,31927.9,Source Verified,small_business,NC,0.51,0,1,20,0,15980,58.6,23,1993-09,2016-10,Individual,1,0,0
23090,60 months,11.85,66.18,C,C2,4,MORTGAGE,158717.66,Verified,debt_consolidation,IL,16.58,1,1,24,0,16440,44.2,29,2002-12,2017-11,Individual,2,0,0
30090,60 months,13.84,96.96,D,D2,4,RENT,35641.73,Verified,home_improvement,MA,14.54,0,3,17,0,26825,30.8,28,2007-08,2018-11,Individual,2,0,1
22485,36 months,12.97,97.78,B,B3,8,RENT,86990.03,Verified,medical,VA,19.64,0,1,23,0,2352,27.2,30,2001-10,2019-07,Individual,3,0,0
15974,36 months,10.26,60.8,C,C3,2,RENT,57962.23,Not Verified,credit_card,MO,16.09,0,3,7,0,475,47.4,25,1998-08,2015-12,Individual,1,0,0
33313,36 months,16.26,205.32,E,E2,3,RENT,61684.91,Not Verified,debt_consolidation,NC,19.32,0,1,5,0,48731,58.3,5,2007-07,2019-06,Individual,3,0,1
15470,60 months,12.41,38.77,E,E4,3,MORTGAGE,42178.87,Not Verified,home_improvement,PA,21.68,1,4,10,0,23876,69.6,11,2000-05,2018-06,Individual,0,0,1
28710,60 months,15.06,92.28,E,E2,5,MORTGAGE,40878.96,Not Verified,debt_consolidation,TX,5.78,1,0,25,0,78502,55.5,25,2018-05,2019-04,Individual,2,0,1
19101,36 months,14.69,102.79,G,G2,10,OTHER,122613.58,Verified,medical,PA,22.08,0,3,26,0,68409,53.5,44,1993-05,2016-10,Individual,2,0,1
2036,60 months,6.53,2.88,B,B3,10,RENT,85671.55,Verified,major_purchase,MA,13.15,0,2,3,0,54305,37.9,11,2008-12,2018-09,Individual,4,0,0
21690,36 months,13.52,85.06,E,E1,5,MORTGAGE,36322.46,Source Verified,credit_card,PA,19.62,0,3,6,0,65600,46.3,23,2009-02,2017-07,Individual,1,0,0
2928,36 months,7.92,6.86,D,D3,2,MORTGAGE,26172.76,Source Verified,debt_consolidation,VA,23.16,1,1,2,0,20216,12.1,12,2011-03,2017-02,Individual,2,0,0
37307,60 months,15.81,112.29,D,D3,10,MORTGAGE,34520.75,Not Verified,small_business,IL,23.2,0,4,23,0,56034,53.3,40,2011-06,2015-05,Individual,3,0,1
24460,36 months,12.43,89.41,D,D1,3,OWN,88335.48,Verified,credit_card,MD,16.9,0,1,24,0,69818,50.6,40,2010-07,2018-05,Individual,3,0,0
15509,36 months,12.55,48.95,E,E3,3,MORTGAGE,99430.59,Not Verified,debt_consolidation,MD,17.25,1,1,27,0,12640,80.3,28,2016-02,2017-07,Individual,3,0,0
19961,36 months,14.86,110.01,F,F1,9,MORTGAGE,68388.92,Verified,major_purchase,IN,22.24,0,0,6,1,43045,41.2,25,2013-02,2019-10,Individual,1,0,0
25148,36 months,10.47,92.83,B,B4,2,OWN,18581.79,Source Verified,debt_consolidation,MA,5.49,0,1,16,0,79204,65.8,26,2002-04,2019-03,Joint App,3,0,0
11147,36 months,11.4,32.9,D,D1,5,OWN,77054.44,Not Verified,vacation,VA,9.34,0,0,13,0,40780,32.5,24,1999-02,2015-09,Individual,4,0,0
12247,36 months,9.88,38.71,B,B1,10,OTHER,107167.35,Source Verified,medical,CA,14.05,0,2,29,0,65323,75.9,33,2005-10,2017-07,Individual,2,0,0
17327,36 months,13.2,73.9,D,D2,3,RENT,54400.79,Not Verified,debt_consolidation,CA,6.67,0,2,28,0,4582,71.0,44,1994-01,2017-02,Joint App,2,0,0
11084,36 months,11.73,44.65,E,E4,6,RENT,160794.4,Not Verified,debt_consolidation,NC,14.1,0,0,25,0,27677,64.6,26,1999-11,2018-03,Individual,1,0,1
30558,60 months,17.0,85.16,E,E4,0,RENT,22190.46,Not Verified,credit_card,TN,13.72,0,0,7,0,4853,43.2,9,2014-04,2018-05,Individual,1,0,1
5048,36 months,10.68,13.92,C,C3,10,MORTGAGE,73930.78,Not Verified,medical,NY,16.61,0,1,10,0,57327,37.6,14,2003-08,2017-07,Individual,1,0,0
33237,60 months,14.75,106.54,C,C1,4,RENT,26578.75,Source Verified,debt_consolidation,NJ,15.6,0,1,23,0,46344,34.6,39,2006-10,2016-05,Individual,0,0,1
14592,36 months,8.29,30.01,B,B2,7,RENT,92514.91,Source Verified,debt_consolidation,WI,23.49,0,0,18,0,15724,22.5,34,2005-05,2017-09,Individual,2,0,0
22887,36 months,8.88,65.12,A,A4,5,MORTGAGE,70807.24,Not Verified,home_improvement,IN,20.01,0,0,17,0,64535,51.4,22,2010-03,2017-03,Individual,3,0,0
7152,36 months,9.79,22.07,B,B1,4,RENT,144468.03,Source Verified,debt_consolidation,VA,15.5,1,2,3,0,43321,37.0,13,1992-10,2016-06,Individual,1,0,0
16029,60 months,15.63,49.08,F,F4,4,MORTGAGE,66159.59,Source Verified,debt_consolidation,VA,13.67,0,1,12,0,60253,49.7,20,2016-10,2019-03,Individual,0,0,1
30429,36 months,12.4,131.07,B,B2,0,RENT,38468.55,Source Verified,major_purchase,TX,15.67,0,0,29,0,57060,45.4,39,2016-07,2019-03,Individual,1,0,0
11557,60 months,12.42,36.36,G,G1,3,MORTGAGE,36510.6,Verified,credit_card,CA,15.79,0,3,14,0,75261,20.5,14,2009-12,2019-07,Individual,3,0,1
6158,36 months,7.05,10.61,B,B4,4,RENT,42188.11,Source Verified,credit_card,OH,33.63,0,0,26,0,18372,63.2,34,1994-09,2015-03,Individual,2,0,1
21354,36 months,14.51,118.37,D,D1,4,MORTGAGE,36082.58,Not Verified,debt_consolidation,IN,5.8,0,1,12,0,40220,43.9,21,1999-07,2019-05,Individual,3,0,0
7337,36 months,7.09,10.08,C,C2,3,MORTGAGE,110003.27,Verified,credit_card,CA,9.52,1,1,25,0,12963,59.2,25,2009-10,2018-08,Individual,1,0,0
13275,36 months,8.66,47.22,D,D1,7,RENT,105385.78,Verified,credit_card,TN,8.49,0,0,24,0,49657,18.7,37,2010-10,2017-08,Individual,2,0,0
18567,36 months,14.94,60.98,D,D3,9,RENT,19971.46,Verified,credit_card,PA,17.88,1,0,19,0,29067,26.7,26,2011-09,2019-09,Individual,2,0,1
22999,36 months,13.82,148.97,D,D1,9,MORTGAGE,50162.15,Source Verified,house,TX,17.61,0,2,24,0,50175,34.2,29,2008-09,2015-08,Individual,3,0,0
25935,36 months,16.53,133.62,F,F1,10,MORTGAGE,50893.72,Verified,debt_consolidation,TX,11.99,0,1,2,0,5962,46.9,17,2000-11,2015-12,Individual,2,0,0
27389,36 months,13.4,148.65,C,C3,7,RENT,30675.6,Source Verified,credit_card,AZ,22.27,0,0,11,0,30415,39.9,27,1996-06,2019-12,Individual,3,0,0
33927,36 months,14.04,187.47,A,A5,4,MORTGAGE,63764.38,Verified,moving,CA,18.59,0,3,3,0,36985,69.3,8,2001-07,2016-05,Individual,1,0,1
3577,36 months,4.98,5.51,B,B1,7,RENT,117772.55,Verified,debt_consolidation,NJ,22.57,0,2,21,0,227,62.7,39,2002-04,2018-08,Individual,2,0,1
15130,36 months,10.47,49.64,D,D3,1,MORTGAGE,83707.63,Verified,wedding,MD,24.42,2,2,9,0,10691,27.4,9,2009-05,2018-02,Individual,2,0,0
1041,36 months,7.19,2.15,C,C5,8,MORTGAGE,110000.59,Verified,credit_card,VA,1.08,1,0,16,0,67112,100.0,27,2012-09,2019-10,Individual,5,0,0
1368,36 months,4.42,2.28,C,C2,5,MORTGAGE,31854.03,Not Verified,debt_consolidation,OH,20.8,1,2,25,0,39076,40.3,39,2014-10,2017-08,Individual,2,0,0
9278,36 months,9.66,27.77,D,D3,1,RENT,50106.43,Not Verified,debt_consolidation,MO,6.97,0,0,22,0,5367,67.8,26,2016-03,2017-11,Individual,2,0,0
24327,36 months,11.54,80.8,B,B5,4,RENT,30964.96,Not Verified,debt_consolidation,TX,17.75,0,2,20,0,11205,36.3,27,2007-12,2018-02,Individual,3,0,0
35885,60 months,17.21,134.58,E,E4,3,RENT,56593.99,Not Verified,vacation,IL,15.49,0,2,2,0,76741,54.5,16,1994-05,2018-06,Individual,1,0,0
31168,36 months,14.83,131.04,D,D2,3,RENT,59734.83,Verified,wedding,FL,15.79,1,0,18,0,13664,61.0,25,1999-09,2018-07,Individual,1,0,0
26205,36 months,13.06,107.82,D,D4,0,MORTGAGE,87195.05,Not Verified,credit_card,CA,7.57,0,0,10,0,67508,11.9,15,1995-02,2019-03,Individual,1,0,0
31348,60 months,13.35,85.19,D,D4,0,MORTGAGE,107806.7,Source Verified,debt_consolidation,WI,23.21,1,4,29,0,19696,76.9,41,2011-10,2019-04,Individual,1,0,1
7706,36 months,11.6,26.61,F,F3,3,RENT,74115.97,Not Verified,credit_card,IL,6.97,0,0,10,0,8302,26.4,13,2002-07,2019-04,Individual,2,0,0
33753,36 months,15.78,163.0,D,D3,3,RENT,29257.7,Source Verified,credit_card,TX,21.25,1,0,22,0,67079,35.0,33,2002-08,2017-08,Individual,1,0,1
35720,60 months,17.68,158.62,G,G5,10,MORTGAGE,21778.89,Verified,debt_consolidation,MD,5.98,0,3,18,0,9762,29.9,23,2016-02,2019-09,Individual,1,0,0
4707,60 months,6.25,5.68,A,A5,2,MORTGAGE,66970.8,Verified,debt_consolidation,WI,15.88,0,2,10,0,65287,30.7,16,2018-07,2019-08,Individual,0,0,0
19328,60 months,12.18,44.26,D,D5,3,MORTGAGE,120609.42,Verified,credit_card,IL,28.63,0,2,7,0,58969,31.6,15,1997-10,2015-04,Individual,0,0,1
33371,36 months,15.49,167.28,D,D4,10,RENT,48297.01,Source Verified,credit_card,NC,32.53,0,2,8,0,79193,18.1,22,2010-04,2017-02,Individual,1,0,1
19567,36 months,9.1,63.85,C,C2,9,RENT,19605.47,Source Verified,small_business,AZ,4.67,0,2,16,0,43493,57.2,20,2007-06,2018-02,Individual,2,0,1
33778,60 months,15.16,84.77,B,B1,0,RENT,171245.52,Not Verified,credit_card,NC,11.07,0,3,26,0,74282,44.3,39,1998-07,2018-10,Individual,1,0,1
37486,60 months,14.69,117.98,C,C1,0,MORTGAGE,65751.83,Verified,debt_consolidation,TN,12.34,0,0,29,0,51912,39.2,35,2016-09,2018-02,Joint App,3,0,1
19511,36 months,10.85,73.57,B,B5,1,MORTGAGE,54322.02,Source Verified,debt_consolidation,IL,31.79,0,1,10,0,1468,62.3,27,2014-09,2019-11,Individual,1,0,1
3319,36 months,9.36,7.27,F,F2,5,RENT,24323.96,Source Verified,small_business,IN,15.52,0,0,2,0,23196,77.3,9,2012-06,2016-05,Individual,1,0,0
14262,36 months,9.0,55.58,B,B1,6,RENT,49500.09,Verified,home_improvement,VA,23.52,0,1,7,0,1146,10.8,15,2004-06,2019-08,Individual,1,0,0
9391,36 months,8.73,33.98,A,A2,3,MORTGAGE,74022.95,Verified,debt_consolidation,CA,18.1,0,0,15,0,70695,74.5,30,2018-10,2019-02,Individual,1,0,0
19490,36 months,12.31,69.3,C,C1,0,RENT,66291.2,Source Verified,moving,WA,7.61,1,1,12,0,32530,41.5,12,2000-01,2017-10,Individual,5,0,1
23845,36 months,13.22,85.42,B,B3,2,MORTGAGE,32600.01,Source Verified,home_improvement,CA,2.98,1,1,5,1,43437,15.0,22,2012-11,2015-12,Individual,2,0,1
19092,36 months,10.17,67.18,A,A3,6,RENT,47370.78,Verified,debt_consolidation,IN,11.71,0,0,6,0,64322,50.3,12,2005-05,2019-12,Individual,1,0,1
8623,36 months,9.43,20.66,C,C2,4,RENT,33873.76,Verified,debt_consolidation,WI,32.22,0,1,17,0,45237,39.7,33,2001-06,2015-01,Individual,4,0,0
12745,36 months,7.85,40.93,C,C4,1,RENT,133052.22,Verified,house,FL,17.8,0,0,8,0,73783,59.2,15,1999-02,2018-11,Individual,2,0,1
27501,36 months,11.49,97.11,A,A3,7,OTHER,83861.71,Not Verified,credit_card,NJ,23.38,0,2,7,0,79246,44.9,10,2000-05,2018-03,Individual,3,0,1
2052,36 months,7.94,6.9,D,D5,6,RENT,35789.12,Not Verified,debt_consolidation,OH,6.07,0,2,11,0,16134,49.1,13,2008-06,2019-07,Individual,1,0,1
9349,36 months,10.61,28.52,C,C4,5,RENT,24316.69,Verified,credit_card,TX,13.72,0,2,27,0,61723,33.3,43,1993-09,2017-12,Individual,1,0,1
35801,60 months,16.94,119.03,E,E1,10,MORTGAGE,57912.53,Source Verified,debt_consolidation,AZ,21.45,1,1,25,0,15129,21.4,25,2013-11,2019-08,Individual,2,0,0
4867,36 months,7.43,14.6,B,B2,9,RENT,36472.34,Not Verified,medical,CA,8.36,2,3,10,0,55104,56.8,22,1995-12,2019-10,Individual,1,0,1
17175,36 months,10.46,56.66,B,B4,0,RENT,38139.89,Verified,medical,CA,15.55,0,2,23,0,43023,31.5,35,1994-11,2018-03,Individual,4,0,0
9072,36 months,14.06,44.45,G,G3,9,RENT,24806.76,Verified,medical,IN,9.84,0,2,28,0,69331,50.0,32,1996-03,2016-12,Individual,1,0,1
5081,36 months,7.91,15.84,C,C4,0,MORTGAGE,26719.66,Verified,home_improvement,PA,21.79,0,3,9,0,14338,71.7,24,2003-06,2016-08,Individual,1,0,0
17486,36 months,10.36,54.79,A,A2,5,RENT,54046.61,Verified,small_business,MD,18.79,0,1,1,0,79275,38.8,8,2015-09,2017-11,Individual,2,0,1
21336,36 months,11.89,66.78,E,E1,9,MORTGAGE,41767.46,Not Verified,debt_consolidation,VA,20.78,0,2,7,0,40586,56.0,22,2006-09,2017-01,Individual,2,1,0
7869,36 months,5.03,9.99,A,A4,10,MORTGAGE,219237.0,Not Verified,moving,NJ,22.1,0,1,25,0,65002,41.4,31,2006-01,2017-06,Individual,2,0,0
4033,36 months,6.87,10.13,E,E4,0,MORTGAGE,70021.11,Source Verified,debt_consolidation,NC,14.41,0,1,4,0,64988,34.7,19,2008-11,2018-10,Individual,1,0,1
6252,36 months,10.21,22.66,D,D4,0,RENT,24562.67,Verified,debt_consolidation,GA,23.02,1,1,8,0,64511,10.8,16,2016-12,2018-02,Individual,1,0,0
26410,36 months,17.81,184.53,G,G3,2,MORTGAGE,19508.75,Not Verified,car,IL,11.87,0,1,28,0,19443,41.2,37,1994-12,2017-03,Individual,0,0,0
34550,36 months,20.11,221.02,G,G1,3,OWN,62249.32,Verified,house,MA,20.38,0,1,6,0,15307,38.7,22,2001-10,2017-10,Individual,3,0,1
8031,36 months,7.09,14.45,B,B4,3,MORTGAGE,38633.68,Verified,credit_card,WA,2.2,2,1,14,0,7358,24.6,15,2016-08,2018-12,Individual,2,0,0
13495,36 months,11.3,30.9,E,E4,4,RENT,108976.22,Verified,credit_card,CA,10.78,0,1,26,0,69867,1.3,34,2014-12,2018-05,Individual,3,0,0
14408,36 months,9.36,66.44,B,B4,3,MORTGAGE,58053.39,Not Verified,debt_consolidation,OH,32.21,0,1,25,0,48542,8.6,25,1999-01,2019-02,Individual,2,0,0
15069,36 months,13.2,72.13,D,D1,6,MORTGAGE,14920.45,Not Verified,home_improvement,MO,20.28,0,2,9,0,70497,77.7,10,2001-02,2017-02,Individual,3,0,1
10527,36 months,12.36,44.36,D,D4,9,OWN,26591.46,Source Verified,debt_consolidation,MI,20.28,0,1,8,0,26887,42.8,10,2012-08,2017-10,Individual,3,0,0
3155,36 months,6.74,7.42,A,A4,6,RENT,32690.2,Not Verified,debt_consolidation,PA,10.23,1,0,17,0,47764,13.3,31,2011-01,2018-10,Individual,2,0,0
21481,60 months,10.77,35.23,A,A5,3,MORTGAGE,63909.43,Verified,credit_card,IL,8.34,0,1,10,0,4552,30.0,25,2016-04,2019-08,Individual,3,0,1
14937,60 months,10.34,26.8,A,A3,6,MORTGAGE,26065.0,Source Verified,vacation,FL,14.15,0,1,22,0,52050,42.2,37,2002-06,2018-01,Individual,0,0,1
14348,60 months,8.28,30.66,A,A4,6,OWN,53728.05,Not Verified,house,MO,15.53,2,3,20,0,72180,51.0,39,2015-10,2017-05,Individual,1,0,0
11327,36 months,8.26,34.61,B,B3,9,MORTGAGE,21989.27,Not Verified,house,OH,29.4,0,0,13,0,49901,37.3,24,1997-01,2015-03,Individual,2,0,0
37244,36 months,18.66,202.18,F,F4,10,OWN,49203.07,Source Verified,medical,PA,23.13,0,2,12,0,68056,82.4,15,2008-11,2018-07,Individual,0,0,1
24808,36 months,11.83,77.82,C,C4,3,RENT,61206.92,Verified,debt_consolidation,TX,16.76,1,2,3,0,43595,83.4,12,2012-01,2019-08,Individual,2,0,1
17328,36 months,12.72,67.16,E,E4,10,RENT,117819.16,Not Verified,debt_consolidation,MO,16.46,0,3,21,0,34952,49.7,32,2008-10,2018-11,Individual,1,0,1
9010,36 months,9.51,27.06,E,E5,8,RENT,56803.05,Source Verified,credit_card,GA,21.31,0,2,27,0,14670,34.7,42,1993-02,2017-03,Individual,1,0,1
32243,36 months,16.99,244.97,D,D1,1,MORTGAGE,30030.21,Verified,debt_consolidation,MA,6.77,0,1,26,0,19427,49.7,35,2004-10,2015-07,Individual,1,0,1
35646,36 months,15.46,177.93,B,B4,6,RENT,120066.74,Verified,home_improvement,MA,2.55,0,0,19,0,52616,15.4,19,2010-01,2016-01,Individual,3,0,0
2260,36 months,11.78,7.11,F,F4,1,MORTGAGE,43918.6,Verified,credit_card,GA,21.2,0,5,22,0,31876,62.0,38,1995-12,2019-03,Individual,2,0,1
37256,36 months,15.96,196.27,E,E3,5,OTHER,77974.73,Source Verified,vacation,MI,16.5,1,1,26,0,30352,45.4,37,2014-02,2017-09,Individual,2,0,0
28277,60 months,17.95,105.99,E,E3,0,OWN,33937.05,Source Verified,credit_card,NY,6.82,0,0,7,0,44703,17.9,9,2010-06,2017-07,Individual,3,0,1
4893,36 months,8.84,11.34,F,F4,3,MORTGAGE,51764.87,Verified,credit_card,AZ,1.34,0,0,23,0,42920,30.3,42,2001-05,2016-04,Individual,3,0,0
30373,60 months,13.86,89.84,D,D3,6,MORTGAGE,30310.19,Verified,major_purchase,AZ,22.26,0,1,4,0,64234,53.5,13,2005-05,2019-06,Joint App,1,0,1
5188,36 months,7.35,15.27,C,C3,3,RENT,59477.65,Source Verified,credit_card,IL,12.35,0,1,23,0,72088,8.7,38,2007-07,2017-12,Individual,3,0,1
2983,36 months,11.82,12.02,F,F5,0,MORTGAGE,79403.43,Source Verified,debt_consolidation,FL,18.8,0,0,7,0,10146,24.1,21,2007-10,2016-04,Individual,1,0,1
5497,36 months,8.44,13.41,C,C4,4,MORTGAGE,36429.0,Verified,home_improvement,GA,14.15,0,1,18,0,8734,32.7,23,1997-02,2017-01,Individual,2,0,1
18933,36 months,13.04,75.04,E,E2,5,MORTGAGE,35220.91,Verified,credit_card,AZ,15.76,0,3,1,0,65976,61.5,18,2017-01,2019-02,Individual,3,0,0
25163,36 months,10.34,62.75,A,A5,8,RENT,60723.8,Not Verified,debt_consolidation,NJ,11.85,1,2,1,0,76436,76.3,19,2004-08,2017-05,Individual,3,0,0
16885,36 months,7.57,41.66,A,A2,1,RENT,29881.37,Not Verified,credit_card,TX,15.46,0,1,19,0,43062,49.6,37,2002-01,2019-07,Individual,2,0,0
5756,36 months,9.6,19.37,C,C1,5,MORTGAGE,19716.95,Source Verified,vacation,VA,20.04,0,1,26,0,45455,0.0,30,2011-08,2018-11,Individual,2,0,1
8767,36 months,8.15,20.26,A,A5,2,MORTGAGE,60591.98,Source Verified,debt_consolidation,MA,14.07,1,2,4,0,57881,19.7,6,1998-02,2017-07,Joint App,1,0,0
34242,36 months,20.58,310.84,G,G2,1,MORTGAGE,45953.33,Not Verified,credit_card,FL,13.67,0,1,25,0,75985,100.0,35,2006-04,2019-01,Individual,0,0,0
38542,60 months,15.11,131.85,A,A2,1,MORTGAGE,45373.54,Verified,debt_consolidation,NC,20.25,0,0,22,0,28590,45.1,26,2004-07,2015-03,Individual,2,0,0
30416,36 months,12.13,86.24,D,D2,8,MORTGAGE,67013.02,Not Verified,credit_card,IN,20.72,0,0,22,0,16051,0.0,34,1998-04,2019-11,Joint App,2,0,0
5033,36 months,5.66,6.69,B,B3,10,MORTGAGE,72871.3,Source Verified,house,OH,8.04,0,1,8,0,65382,89.5,21,2015-07,2018-02,Individual,2,0,0
32972,36 months,19.2,176.41,G,G1,7,MORTGAGE,44506.87,Source Verified,debt_consolidation,TX,15.8,0,0,26,0,4343,15.3,26,2011-12,2017-11,Individual,0,0,1
27987,36 months,12.45,146.6,B,B1,4,MORTGAGE,24994.18,Source Verified,medical,MD,12.33,0,1,18,0,8259,53.5,33,1997-06,2017-10,Individual,2,0,1
21516,36 months,9.71,79.98,A,A2,10,RENT,33417.93,Verified,medical,TX,16.1,0,0,6,0,49680,19.1,8,2015-04,2018-02,Individual,0,1,0
6586,36 months,5.32,14.84,A,A2,5,RENT,69631.92,Not Verified,debt_consolidation,TX,26.04,0,2,26,0,25285,86.0,37,2016-03,2017-07,Individual,2,0,0
39870,60 months,17.9,142.98,C,C1,5,OWN,53201.49,Not Verified,major_purchase,IL,18.51,0,3,9,0,42149,13.7,19,1997-11,2018-07,Joint App,3,0,0
18261,36 months,15.51,91.11,G,G5,6,RENT,35247.31,Verified,car,TN,31.15,1,1,15,0,39916,30.3,15,2017-12,2018-02,Individual,1,0,1
2722,36 months,11.68,8.39,G,G3,7,MORTGAGE,30618.76,Source Verified,house,AZ,17.54,1,4,5,0,58790,63.0,8,1998-03,2019-02,Individual,3,0,1
9188,36 months,7.44,24.11,B,B1,5,RENT,71018.36,Not Verified,home_improvement,IL,14.83,0,2,12,0,13679,30.9,22,1996-02,2016-03,Individual,2,0,1
16649,60 months,11.17,35.98,C,C1,5,MORTGAGE,42916.37,Not Verified,debt_consolidation,TX,15.86,0,0,19,0,48116,51.7,27,1996-03,2017-12,Individual,1,0,0
3430,60 months,4.25,2.8,A,A5,3,RENT,77005.34,Source Verified,debt_consolidation,WI,17.0,1,0,27,1,59942,58.6,36,2016-09,2018-01,Individual,1,0,0
13633,60 months,10.05,34.79,C,C2,7,MORTGAGE,83083.51,Verified,debt_consolidation,CA,18.26,0,0,13,0,41142,45.5,27,2012-11,2019-12,Individual,0,0,1
19267,36 months,9.48,59.6,D,D1,7,MORTGAGE,40631.39,Verified,home_improvement,MD,9.06,0,0,18,0,24638,19.8,31,2012-01,2017-08,Individual,3,0,1
37997,36 months,13.52,209.23,B,B4,4,RENT,86663.54,Verified,credit_card,MI,14.37,0,0,3,0,72203,26.3,15,1997-08,2017-05,Individual,0,0,0
4368,36 months,8.41,9.0,D,D5,7,MORTGAGE,53265.59,Not Verified,small_business,FL,10.93,0,2,7,0,10437,34.3,21,2012-07,2019-04,Individual,2,0,0
23497,60 months,18.22,123.98,F,F2,1,OWN,57564.13,Not Verified,major_purchase,OH,23.21,0,1,17,0,25872,53.7,34,2009-10,2016-12,Individual,2,0,1
36714,36 months,12.02,137.95,A,A4,4,MORTGAGE,13183.89,Not Verified,debt_consolidation,OH,2.52,0,3,2,0,43973,58.2,6,2004-09,2019-06,Individual,1,0,0
32441,36 months,12.52,151.34,B,B3,10,OTHER,27376.69,Verified,vacation,FL,17.1,0,1,10,0,21723,46.1,28,2004-07,2019-04,Individual,1,0,1
37072,36 months,15.43,218.2,B,B1,8,MORTGAGE,28282.07,Not Verified,debt_consolidation,NC,5.37,0,1,2,0,52156,56.0,11,2005-06,2017-12,Individual,1,0,1
7643,36 months,9.03,21.1,A,A4,7,MORTGAGE,40489.87,Not Verified,debt_consolidation,AZ,19.03,1,3,15,0,64319,10.2,33,2014-12,2017-08,Individual,3,0,0
32252,36 months,13.31,162.62,A,A5,9,MORTGAGE,52502.21,Source Verified,medical,MI,13.21,0,2,8,1,42397,48.0,20,2007-04,2018-09,Individual,5,0,1
39166,36 months,18.33,274.04,D,D5,6,OWN,53806.53,Not Verified,debt_consolidation,WA,3.28,0,3,8,0,28130,40.7,15,2008-01,2019-03,Individual,4,0,0
13715,36 months,8.02,32.31,A,A1,7,MORTGAGE,58188.8,Source Verified,debt_consolidation,WI,22.6,0,1,14,0,48302,51.9,14,2006-10,2019-12,Individual,0,0,0
20446,60 months,12.2,44.06,D,D3,5,RENT,32501.23,Verified,house,NY,0.0,0,0,5,0,45046,57.0,7,1995-02,2017-01,Individual,2,0,1
21702,36 months,15.02,109.48,F,F4,9,MORTGAGE,74222.14,Verified,vacation,MA,15.78,1,3,23,0,64989,21.0,35,2008-10,2017-12,Individual,2,0,0
20253,60 months,13.77,54.7,F,F1,7,OWN,145157.27,Verified,medical,IL,20.84,0,0,14,0,49123,39.8,27,2016-02,2017-05,Individual,3,0,0
12301,36 months,11.64,58.81,D,D5,5,MORTGAGE,39656.3,Verified,debt_consolidation,CA,25.64,0,1,27,0,490,68.7,29,2013-12,2016-01,Individual,2,0,1
38864,60 months,12.79,111.06,A,A1,1,RENT,32918.8,Source Verified,debt_consolidation,GA,4.73,0,0,7,0,23557,48.1,25,2011-09,2015-06,Individual,2,0,1
38303,36 months,15.64,197.34,A,A2,8,MORTGAGE,32493.68,Verified,debt_consolidation,GA,12.39,0,0,2,0,29159,40.0,8,1998-12,2019-05,Joint App,2,0,0
15848,60 months,9.91,34.58,B,B5,3,MORTGAGE,51600.19,Verified,debt_consolidation,WI,23.59,1,1,12,0,28459,17.6,27,2001-04,2017-03,Individual,3,0,0
32406,36 months,18.24,129.82,G,G3,3,RENT,35758.46,Verified,house,OH,24.06,0,0,4,0,68780,52.9,19,2007-05,2015-11,Individual,2,0,1
16503,36 months,12.55,61.96,G,G4,1,MORTGAGE,17357.9,Source Verified,debt_consolidation,TN,24.97,1,3,12,1,3256,14.2,25,1996-10,2016-07,Individual,0,0,1
31997,36 months,12.72,142.18,B,B3,2,MORTGAGE,20454.31,Not Verified,major_purchase,MD,33.93,0,0,23,0,59518,38.4,41,1995-11,2019-01,Individual,3,0,0
23805,36 months,13.29,125.06,B,B4,1,RENT,90410.35,Source Verified,debt_consolidation,OH,12.44,0,2,28,0,22362,32.2,44,2004-02,2015-12,Individual,2,0,0
19336,36 months,11.38,75.79,C,C1,1,MORTGAGE,105775.73,Not Verified,credit_card,FL,18.61,0,4,14,0,44056,49.9,17,1999-06,2018-06,Individual,1,0,1
5994,60 months,7.73,11.52,B,B4,0,RENT,128018.97,Not Verified,debt_consolidation,WI,13.58,0,1,6,1,26087,30.0,14,2000-03,2019-10,Individual,2,0,0
26529,60 months,15.98,97.05,G,G1,3,MORTGAGE,56150.04,Not Verified,debt_consolidation,MI,2.17,0,0,12,0,5575,35.4,23,2012-05,2019-02,Individual,1,1,1
13522,36 months,9.25,38.3,B,B1,8,RENT,27050.39,Not Verified,debt_consolidation,MI,15.37,0,1,9,0,1344,23.8,19,1993-01,2017-05,Individual,2,0,1
9457,36 months,6.62,20.38,B,B3,9,MORTGAGE,37691.52,Source Verified,wedding,MA,2.04,1,2,4,0,31304,37.0,14,1995-07,2018-09,Individual,2,0,1
8535,36 months,9.05,27.5,C,C3,2,RENT,20033.63,Not Verified,home_improvement,GA,12.35,0,1,23,0,65853,46.3,26,2000-12,2017-06,Individual,4,0,1
